정류소명,경도,위도
풍진베이스타운.안산자락길입구,126.94332,37.58242666
개미마을,126.9539148,37.58979768
두산아파트,126.9492611,37.55912016
북아현삼거리,126.9529748,37.56480507
궁동근린공원입구,126.9241991,37.56957653
뜨란채아파트101동,126.9587733,37.56583701
삼성빌라,126.9338401,37.5956011
소공원,126.9325183,37.58633645
풍림.극동아파트,126.9494723,37.6036389
명지고후문,126.9290895,37.58410695
명진아트빌라,126.9436822,37.58281454
홍은초등학교,126.9503226,37.59688983
삼거리연탄가게,126.9533843,37.59049155
초원약국,126.9500338,37.55977108
추계초등학교,126.9541935,37.5635916
궁동근린공원회관,126.9253683,37.57094333
서서울농협홍은지점.동신병원,126.9361173,37.58097924
뜨란채아파트.노인복지관,126.9590155,37.5680673
금화장오거리,126.9592915,37.564363
미성아파트,126.9344643,37.59328945
삼성그린빌,126.9326751,37.58697091
팔각정,126.930167,37.58329932
고은초교삼거리,126.943852,37.58431223
문화촌주유소,126.9485919,37.59527282
버드나무가게,126.9528846,37.59103651
신촌푸르지오1단지후문.힐스테이트신촌,126.9516429,37.56085094
새마을금고,126.9548741,37.56311969
서대문지역자활센터,126.9262762,37.57212343
산경아파트,126.9603003,37.56852684
경기대후문,126.9614459,37.56391498
홍은중학교,126.934601,37.59233618
동원빌라,126.9332967,37.58705416
포방공영주차장,126.9489372,37.60088916
서대문문화체육회관,126.9319953,37.58122878
성원아파트,126.9427866,37.58423243
홍은사회복지관별관,126.9480492,37.59417338
금강빌라.인왕중학교,126.9519918,37.5918228
중앙여고,126.9555538,37.56222156
홍제초등학교,126.9434056,37.592238
천연동마을금고,126.9614503,37.56843847
미동초교,126.9649492,37.56427381
차고앞,126.9348869,37.5917254
싸이버아파트,126.934002,37.58712214
포방시장,126.9483923,37.59946521
서대문내품애센터,126.9333967,37.58020864
문화촌현대아파트,126.9473598,37.59231928
오동나무앞,126.9511101,37.59286825
경남아파트.북아현119안전센터,126.9558701,37.56102741
행복하우스,126.9286952,37.57313634
삼거리,126.9352938,37.59002166
정원여중입구,126.9345801,37.58643673
호박골다리,126.946708,37.59814527
송죽원,126.9390725,37.58394958
홍제역해링턴플레이스,126.9467051,37.59109425
동성교회,126.9496042,37.59417905
중앙여고,126.9548553,37.56186925
한성고교,126.9564975,37.55945226
현대그린마트,126.9610205,37.57134495
충정로역8번출구,126.9630695,37.56090585
스위스그랜드호텔앞,126.9363704,37.58897698
간호대정문,126.9474272,37.59699996
홍은사거리,126.9412977,37.592395
인왕초등학교,126.945505,37.58925008
문화공원입구,126.9483948,37.59440551
충정로역7번출구,126.9624101,37.55986446
산골고개,126.9406035,37.59503932
홍은초등학교.간호대입구,126.948894,37.59645551
가산빌라,126.9360671,37.58488227
사러가쇼핑,126.9302459,37.56729432
영천시장입구,126.9630257,37.5692775
한국예술원,126.9619046,37.56123978
반석블레스아파트,126.9410116,37.59516717
평화슈퍼,126.9357069,37.58626885
북아현로입구,126.956271,37.557825
아현역1번출구,126.9553925,37.55750698
육교앞,126.9643011,37.56793836
광염교회,126.9619361,37.56230116
풍림1차아파트,126.9420858,37.59435402
스위스그랜드호텔,126.9364417,37.58776776
웨딩타운,126.9515261,37.55727207
서대문문화체육회관,126.9349135,37.58074834
서대문사거리,126.9654575,37.56669519
경기대사회교육원,126.9624253,37.56336483
팔각정,126.9432425,37.59527549
남양아파트,126.9383406,37.589124
서대문전철역,126.9659992,37.56527973
인창중고,126.9636418,37.56421304
홍은유원아파트,126.9450464,37.59696498
유진상가다리앞,126.9446843,37.59192052
문화촌현대아파트입구,126.9471389,37.59260484
바비엥스위트,126.9673182,37.5647773
종근당,126.9629183,37.55982719
이대농협,126.9440526,37.55682362
미동초등학교,126.9651506,37.56439641
인창중고,126.9641668,37.56466374
사천교,126.9180639,37.5680631
벽산아파트후문,126.9459766,37.5962887
현대백화점,126.9347143,37.55616941
아트레온,126.9400904,37.556263
신촌자이엘라,126.9425352,37.55676378
인창중고,126.9642046,37.56449163
연희초등학교,126.9335746,37.56995703
광산사우나,126.9645784,37.56560911
스위스그랜드호텔.현대아파트,126.9363779,37.58933243
모래내시장,126.9156152,37.5690929
연희초등학교,126.933031,37.56971961
홍은성당,126.9464083,37.59602127
간호대입구올해피장애인복지센터,126.9491285,37.59593146
우리은행홍제동지점,126.9451782,37.59177922
미동초등학교,126.9648856,37.5631095
충정로역,126.9645315,37.55953483
연희삼거리,126.934498,37.5715705
연희삼거리,126.9332682,37.56951262
서대문구청,126.9357997,37.57846456
서대문구청,126.9361314,37.5785143
그랜드힐튼호텔,126.9357565,37.58785389
그랜드힐튼호텔,126.9355163,37.58804029
CGV신촌아트레온,126.9385549,37.55579274
경기대후문,126.9616722,37.56400606
서대문성당,126.9640444,37.56727147
삼거리,126.9354331,37.59000462
벽산아파트정문,126.9460106,37.59464513
서대문역7번출구,126.9669875,37.56523946
신촌전철역,126.9371485,37.55539011
금화장오거리,126.9593378,37.56448647
동명여중,126.9629186,37.56806402
차고앞,126.9351294,37.59157054
고은초교삼거리,126.9436845,37.58426169
영천시장입구,126.9619595,37.56848098
홍은중학교,126.9347015,37.59267144
정원여중입구,126.9346366,37.58656022
명진아트빌라,126.9435462,37.5829136
문화공원입구,126.9484966,37.59429121
가재울초등학교,126.9183585,37.57456223
연대앞.세브란스병원,126.9355917,37.56029436
미성아파트,126.9346803,37.59365451
남가좌동아이파크후문,126.9206143,37.57450404
싸이버아파트,126.9340393,37.58721948
동신병원사거리.홍제폭포,126.9356034,37.58156691
동성교회,126.9494683,37.59414025
연희성당,126.9311005,37.56305144
남가좌동아이파크정문,126.9215739,37.57494892
동원빌라,126.9333034,37.58715869
홍은2동주민센터,126.9347152,37.58090862
오동나무,126.9507352,37.59300902
연희브라운스톤,126.9302298,37.56570825
3호선독립문역,126.9584504,37.57245992
삼성그린빌,126.9325461,37.58689785
서대문내품애센터,126.9334963,37.58032133
금강빌라.인왕중학교,126.9516257,37.59221073
하나은행연희동지점,126.9312475,37.56699381
이진아기념도서관,126.9565857,37.57270885
서대문문화체육회관,126.9318572,37.58153548
버드나무가게,126.952751,37.5909941
종근당후문,126.9637437,37.55946971
사러가쇼핑,126.9303733,37.56721105
국민은행,126.9318332,37.56775647
극동아파트119동,126.9547527,37.57296768
사천교,126.9185424,37.56831664
팔각정,126.9303357,37.58331383
삼거리연탄.약수터입구,126.9532666,37.59047258
민속식당,126.9296164,37.56796152
이진아기념도서관,126.9564805,37.57264213
유진상가,126.9426779,37.59166005
명지고후문,126.9292207,37.5841656
개미마을,126.9537786,37.5897136
아현전철역,126.957723,37.55749071
서연중학교,126.9285897,37.56914223
3호선독립문역,126.9583837,37.57240493
이대입구,126.9452863,37.55689989
백련사,126.9286278,37.58490594
평화교회,126.9260014,37.56950468
극동아파트입구,126.9585323,37.5719202
신촌아트레온,126.9407252,37.5564895
북아현동주민센터,126.9567767,37.55964178
삼호아파트.천연동주민센터,126.959391,37.57079143
홍은초등학교.간호대입구,126.9483984,37.59681343
경남아파트.북아현119안전센터,126.9560391,37.56078089
하나로마트.동신병원,126.9354666,37.58003858
영천시장입구,126.961441,37.56895479
간호대정문,126.9471326,37.59731292
중앙여고,126.954953,37.56205803
중앙여고,126.955617,37.56245046
홍은2동어린이집앞,126.934174,37.57954678
감리신학대학교,126.9625725,37.5679216
추계초등학교,126.9542625,37.56369525
두산아파트,126.9320428,37.57872017
서대문센트레빌,126.9639358,37.56717232
포방시장,126.9485645,37.59935085
홍은2동주민센터,126.9344518,37.58041378
광산사우나,126.9644312,37.56561087
포방공영주차장,126.9491591,37.60085952
힐스테이트신촌.신촌푸르지오1단지후문,126.9515498,37.56089665
인창중고,126.9641139,37.56473262
호박골다리,126.9468857,37.59813722
초원약국,126.9498696,37.55981066
홍은동국민주택,126.9499071,37.60519678
풍림.극동아파트,126.9495051,37.60347553
홍은동국민주택,126.9499657,37.60564644
홍제역.3번출구,126.9442328,37.5884322
홍제우체국,126.9463326,37.5867611
홍제2동주민센터,126.9496492,37.58618551
인왕산현대아파트입구,126.9479674,37.58544775
삼호아파트.천연동주민센터,126.9600087,37.57050696
홍제역.1번출구,126.9440478,37.58903494
유진상가.인왕시장,126.9421882,37.59078846
연희브라운스톤,126.930131,37.56604971
신촌기차역,126.9426327,37.55872575
인왕산현대아파트입구,126.9487531,37.58518131
인왕산현대아파트117동,126.951021,37.58630673
북아현로입구,126.9564549,37.55817959
인왕산현대아파트117동,126.9510203,37.58641587
이대전철역,126.9468188,37.55697448
유진상가,126.9419374,37.59065666
인왕산현대아파트101동,126.9504374,37.58612277
홍은2동주민센터,126.934161,37.58019555
뜨란채아파트101동,126.9585131,37.56590986
뜨란채아파트101동,126.9586262,37.5657892
홍지문35통,126.9561381,37.59679404
옥천교앞,126.9543662,37.59636089
대명빌라,126.9270219,37.57292701
인왕시장,126.9429124,37.591139
창덕에버빌,126.9174275,37.56939438
영천동,126.9605988,37.57013705
독립문,126.9593725,37.57148166
영천동,126.960382,37.57006278
동원베네스트아파트입구,126.9447653,37.59825788
홍은유원아파트입구,126.9451708,37.59723094
동원베네스트주차장.두산위브입구,126.9442149,37.59911567
홍은사회복지관별관,126.9474377,37.59412806
서강아파트1차정문앞,126.9340654,37.5949184
연희상가아파트,126.9280444,37.57312243
봉원사입구,126.946427,37.56673064
증산역(증산2교),126.9113531,37.58370698
행운부동산앞,126.9165784,37.58098921
은가경로당앞,126.917958,37.5810401
삼성유치원(씨유앞),126.9185042,37.58151052
두란노어린이집앞,126.9207841,37.58158154
은혜감사어린이집,126.9224798,37.58204551
백련어린이공원(공영주차장),126.9236989,37.58266105
상록운수,126.923358,37.58402827
명지대학교교회,126.9253634,37.58258121
명지대후문(세븐일레븐),126.9248522,37.58146816
백련어린이공원,126.9239938,37.58225598
은혜감사어린이집앞,126.9223609,37.58208823
두란노어린이집,126.9205272,37.58174238
삼성유치원앞(씨유),126.9184796,37.58173993
행운부동산앞,126.9165576,37.58082664
북가좌사거리,126.9137828,37.58153492
북가좌오거리,126.912496,37.581156
북가좌2동주민센터,126.9111738,37.58136598
해담는다리앞,126.9093836,37.58222764
이마트24앞,126.921478,37.58193448
증산2교,126.9109326,37.58390692
홍제천입구,126.9321466,37.57883525
연희IC(가상),126.9180003,37.56885232
홍은IC(가상),126.949733,37.59501873
마포역,126.9479645,37.54094251
마포역,126.9467854,37.54027718
공덕역,126.9509046,37.54360491
공덕역,126.9513544,37.54450168
아현동주민센터,126.9529071,37.54636488
아현동주민센터,126.9532416,37.54707778
마포경찰서,126.9552123,37.55019993
마포경찰서,126.9553048,37.55077036
아현초등학교,126.9571002,37.55407804
아현초등학교,126.9573351,37.55489813
합정역,126.9129885,37.54899938
합정역,126.913856,37.54953229
서교동,126.9195816,37.55363674
서교동,126.9200472,37.55414907
홍대입구역,126.9234653,37.55664034
홍대입구역,126.9243163,37.55732564
동교동삼거리,126.9285427,37.5580671
신촌오거리.현대백화점,126.9358931,37.55539665
신촌오거리.2호선신촌역,126.9401534,37.55610712
이대역,126.9444961,37.55665435
웨딩타운,126.951517,37.557092
아현역,126.9549417,37.557294
홍대입구역(가상),126.9218644,37.55522606
홍대입구역(가상),126.9259252,37.55865155
합정역(가상),126.910155,37.547751
합정역(가상),126.9161215,37.55146138
아현동가구단지,126.9606653,37.55796729
마포구청.성산자동차검사소,126.9024231,37.56495385
마포구청,126.9018904,37.5649024
마포농수산물시장.월드컵공원,126.8974543,37.56610673
월드컵경기장남측.월드컵공원,126.8963262,37.56666799
월드컵경기장서측.문화비축기지,126.8954678,37.5692365
월드컵경기장서측.문화비축기지,126.8949636,37.56949827
월드컵파크3단지.난지천공원,126.887957,37.57335473
월드컵파크3단지.난지천공원,126.8884623,37.57231907
서부면허시험장,126.8804372,37.57788262
서부면허시험장,126.8803981,37.57756103
DMC첨단산업센터,126.8851879,37.5853443
DMC첨단산업센터,126.884787,37.585598
월드컵공원입구.문화비축기지입구,126.892748,37.568523
월드컵파크3단지정문,126.889228,37.573822
월드컵파크2단지.에스플렉스센터,126.890647,37.575267
월드컵파크2단지.에스플렉스센터,126.890291,37.5753385
합정역,126.9143006,37.5485905
합정역,126.9146252,37.54879709
서울화력발전소입구,126.9175062,37.54818909
서울화력발전소입구,126.9174453,37.54793674
상수역,126.921647,37.54768294
상수역,126.9215638,37.54787377
서강초등학교,126.925367,37.54780277
서강초등학교,126.9261941,37.54749109
광흥창역,126.930541,37.54760906
광흥창역,126.9305842,37.54735228
광흥창역,126.9339394,37.54731232
마포세무서,126.9390917,37.5469713
중앙잔디광장,126.8792489,37.56647606
마포역,126.9457368,37.53970901
노을공원입구(난지미술창작스튜디오),126.8806949,37.56940636
공덕역10번출구,126.9528746,37.54194018
공덕역10번출구,126.9528902,37.54172328
난지천공원다목적구장,126.88344,37.57355984
난지천공원,126.8860993,37.5741661
월드컵경기장역,126.9001971,37.56952624
마포구청.농수산물시장,126.8995834,37.56629891
난지천공원다목적구장,126.8832783,37.57385701
공덕역.공덕시장,126.9530315,37.54441349
공덕시장,126.9541479,37.54435185
신덕성결교회,126.9566906,37.54594101
신덕성결교회,126.9561622,37.54589233
한겨레신문사,126.9588159,37.54814675
한겨레신문사,126.9589872,37.54799718
노을공원입구(난지미술창작스튜디오),126.8804862,37.5695835
공덕오거리,126.9531626,37.54307327
공덕오거리,126.9533324,37.54275126
용마루고개.신공덕삼성아파트,126.955885,37.541871
서울대동창회관,126.9507441,37.54244496
공덕역,126.9516318,37.5434939
도화동현대아파트,126.9557015,37.54033222
도화동현대아파트,126.9558325,37.54054292
중동초등학교,126.9104195,37.56687261
중동초등학교,126.9103077,37.56662202
성산2동주민센터,126.9083263,37.56779282
성산2동주민센터,126.908437,37.56800376
성산119안전센터,126.9038567,37.56986178
성산119안전센터,126.9037126,37.56971283
성산아파트,126.9014985,37.57159714
성산아파트,126.9014134,37.57146114
DMC상암센트럴파크,126.8960398,37.57518439
DMC상암센트럴파크,126.8954852,37.57515462
상암초등학교,126.8934222,37.57639171
상암초등학교,126.8937201,37.57654958
신촌로터리,126.9368825,37.55380945
신촌로터리,126.9372676,37.55352401
서강대학교,126.93797,37.5511
서강대학교,126.9373154,37.55182728
광성중고등학교,126.9386715,37.54935481
광성중고등학교,126.93986,37.548952
대흥역,126.9409887,37.54810675
대흥역,126.9427204,37.54767506
용강초등학교,126.9435145,37.54697711
동도중학교.서울디자인고등학교,126.9454015,37.54647789
동도중학교.서울디자인고등학교,126.9467667,37.54564065
공덕역2번출구,126.9483406,37.5451999
공덕역1번출구,126.9493208,37.54443234
서서울농협홍대역점,126.91971,37.556592
동교로사거리,126.9209476,37.55584624
성산동,126.9069033,37.56476894
성산2교,126.9122332,37.5645228
성산2교,126.9132055,37.56386324
성미약수터,126.915105,37.56179661
성미약수터,126.9140662,37.56246357
경성중고.홍대부속여중고입구,126.9158071,37.56055181
경성중고.홍대부속여중고입구,126.916614,37.55965129
경성중고.홍대부속여중고입구,126.917281,37.55940936
서울도시가스마포사옥,126.9193196,37.55722773
서울도시가스마포사옥,126.9182029,37.55787904
마포구청역,126.9026626,37.56272775
마포구청역,126.9024722,37.56245882
마포중앙도서관,126.9067285,37.56367628
마포중앙도서관,126.907457,37.564253
성산2교,126.9135549,37.56566824
성산2교,126.9126441,37.56569295
광흥창역.서강동주민센터,126.9319143,37.54827848
광흥창역.서강동주민센터,126.9314122,37.54825468
창전현대홈타운,126.9326546,37.5508818
창전현대홈타운,126.9321995,37.5507125
신촌로터리,126.9345617,37.55388996
신촌로터리,126.9356826,37.5540512
이대역6번출구,126.9447875,37.55648966
이화여대입구,126.9457319,37.5559161
이대역5번출구,126.9460206,37.55579909
대흥교회,126.9457581,37.55404995
대흥교회,126.9460582,37.55378877
서강대학교후문,126.9439465,37.55049519
마포자이2차아파트.대흥역,126.942535,37.548758
굴레방다리.아현역,126.9574606,37.55715181
양화진성지공원입구,126.9122481,37.54865754
홍대입구,126.9203755,37.55459448
홀트아동복지회,126.9121781,37.54901065
합정역,126.9156095,37.55106044
합정역,126.9153072,37.5502177
홍대입구역,126.9230438,37.55656123
홍대입구역,126.9238133,37.55665183
연남동,126.927541,37.56252217
신촌역,126.934761,37.55563752
극동방송,126.9231512,37.5494238
극동방송,126.9229225,37.54942905
홍익대학교,126.9238048,37.55219058
홍익대학교,126.9246414,37.55307059
산울림소극장,126.9298078,37.55437031
산울림소극장,126.9301572,37.55495817
신수중학교,126.9326481,37.54524221
신수중학교,126.9327521,37.545436
래미안웰스트림아파트,126.9362365,37.54423137
한국출판콘텐츠센터,126.935409,37.5446548
용강동주민센터,126.9404187,37.54191773
용강동주민센터,126.9411794,37.54170996
용강동입구,126.9441051,37.53963255
메세나폴리스,126.9129325,37.55094775
마포한강푸르지오,126.912592,37.550787
성산초등학교입구,126.9118677,37.55313023
성산초등학교입구,126.912262,37.553218
기업은행서교동지점(최규하대통령가옥),126.9114639,37.55479154
기업은행서교동지점(최규하대통령가옥),126.9108956,37.55486951
망원시장.망원동월드컵시장입구,126.9087602,37.55733717
망원시장.망원동월드컵시장입구,126.9089433,37.55759113
마포구청역입구,126.9063647,37.56042755
마포구청역입구,126.9057249,37.56059465
성서초등학교,126.9114976,37.55880324
성서초등학교,126.9111731,37.55851374
새서울의원,126.9072377,37.55109381
미원아파트입구,126.9032162,37.55912293
미원아파트입구,126.9033226,37.55916537
망원2동주민센터,126.9030951,37.56000591
망원2동주민센터,126.9029286,37.56008056
청기와빌라,126.9043928,37.56078228
청기와빌라,126.9047513,37.56076057
망원정입구,126.9069936,37.55259394
성산초등학교,126.9100992,37.55359386
서서울농협,126.9060628,37.55355312
서서울농협,126.9060056,37.55340865
망원1동주민센터,126.9048936,37.55562355
망원1동주민센터,126.9051055,37.5554408
동교초등학교,126.9042154,37.55794625
동교초등학교,126.9040871,37.55789095
월드컵파크7단지,126.8784199,37.58114971
월드컵파크7단지,126.878963,37.581876
월드컵경기장북측,126.8994696,37.57285546
월드컵경기장북측,126.898104,37.573967
경성중고.홍대부속여중고입구,126.9156529,37.5597317
삼진제약,126.9267223,37.55335376
홍대입구역사거리,126.9222054,37.55473841
상암DMC홍보관.YTN,126.891323,37.577985
상암DMC홍보관.YTN,126.8912876,37.57746059
월드컵파크5단지.상암중고등학교입구,126.886335,37.580921
월드컵파크5단지,126.8865178,37.58033328
구룡근린공원,126.8826124,37.58343101
상암고등학교,126.8841995,37.58192392
월드컵파크3단지후문,126.889762,37.571242
마포아트센터,126.9437706,37.54982788
월드컵파크4단지후문.JTBC,126.8898954,37.57736148
디지털미디어시티역2번출구,126.8996741,37.57520782
월드컵파크4단지후문.JTBC,126.8899456,37.57785707
누리꿈스퀘어.MBC,126.889637,37.578988
월드메르디앙아파트,126.9234284,37.54507349
월드메르디앙아파트,126.924291,37.54480912
한강밤섬자이아파트,126.9277927,37.54573584
한강밤섬자이아파트,126.9277295,37.54554928
서강해모로아파트,126.9294971,37.54568641
서강해모로아파트,126.9296149,37.54549455
서교동주민센터.마포신문사,126.9163533,37.55489152
동교로사거리,126.9198284,37.55564455
월드컵경기장북측,126.8979917,37.57375802
강변한신코아,126.9439785,37.53744031
난지한강공원,126.8781937,37.56800892
난지한강공원,126.8750873,37.56876425
월드컵공원입구.문화비축기지입구,126.892749,37.568177
디지털미디어시티역,126.9007549,37.57507808
월드컵파크9.10.11.12단지,126.878833,37.58533
월드컵파크9.10.11.12단지,126.8799672,37.58439531
용마루고개.브라운스톤공덕아파트,126.9568298,37.54113305
하늘초등학교,126.879658,37.585322
월드컵파크10단지,126.8813484,37.58620545
월드컵파크11.12단지,126.8808993,37.58627043
수색교,126.883982,37.58721493
수색교,126.8839599,37.58708175
가좌역1번출구,126.9149413,37.56831592
가좌역,126.9153689,37.5678974
디지털미디어시티역,126.9007798,37.57552634
청구아파트.참누리아파트,126.9028582,37.57423215
청구아파트.참누리아파트,126.9031032,37.57383317
중동현대아파트,126.9072676,37.57168561
중동현대아파트,126.9072884,37.57146364
가좌행복주택.건영월드컵아파트,126.9121016,37.56945135
가좌행복주택.건영월드컵아파트,126.9120367,37.56930489
월드컵아이파크,126.9136074,37.56673371
월드컵아이파크,126.9136847,37.56647135
DMC첨단산업센터,126.8865456,37.58405944
DMC첨단산업센터,126.8866227,37.58361875
SBS.YTN,126.8943777,37.57982979
SBS.YTN,126.8939588,37.57983167
공항철도디지털미디어시티역,126.8990065,37.57669838
공항철도디지털미디어시티역,126.8981968,37.57696348
디지털미디어시티역,126.9005842,37.57535524
상암동주민센터앞,126.8939275,37.5784614
MBC,126.8907318,37.58208346
MBC,126.890786,37.58182673
성산대교북단(가상),126.894362,37.55673512
성산대교(가상),126.8946245,37.55770659
난지천공원.박정희대통령기념관,126.8861729,37.57441276
공덕시장,126.9541673,37.54438686
마포16번종점,126.8988594,37.5608656
서부면허시험장.월드컵파크8단지,126.8821106,37.57853201
창전중앙하이츠아파트,126.9275263,37.5499192
망원유수지.마포구민체육센터,126.8985925,37.55649687
양화진성지,126.9119308,37.54564037
홍대입구역,126.9236679,37.55732547
홍대입구역,126.9234387,37.55772827
아현전철역,126.9562462,37.55713682
샛별문방구.마포전철역,126.9476288,37.5398243
청암대,126.9477584,37.53568922
한겨레신문사,126.9589794,37.5471556
동원데자뷰아파트,126.8992212,37.56033787
창전삼성아파트109동,126.9302782,37.55024461
홍대후문,126.9273675,37.55120613
신촌수정탕,126.9375706,37.54979815
태양빌딩,126.8993651,37.55606411
난지천공원.박정희대통령기념관,126.8860527,37.57408838
다운교회,126.9128255,37.54562502
동교로사거리,126.9210303,37.55579133
코오롱아파트106동앞,126.9231009,37.56090911
가든호텔.삼성프라자,126.9492093,37.54074484
우성아파트3동,126.9475069,37.53616489
대상아파트,126.899642,37.55974261
창전삼성아파트107동,126.9309953,37.55073162
서강유치원,126.927995,37.55191207
삼익아파트입구,126.9356035,37.54990702
용약국,126.9368473,37.5544791
월드컵파크3단지,126.8883543,37.57262531
한이맨션,126.9141581,37.54551586
코오롱아파트104동앞,126.9219754,37.56229335
돼지슈퍼,126.961677,37.556961
형제식당,126.961069,37.557353
하나님의교회,126.9598793,37.54621801
신부파스카아파트,126.9003564,37.55875742
창전삼성아파트104동,126.9315847,37.55107709
육완순무용원,126.9290988,37.55273544
신수경남아파트,126.9336172,37.55001045
성원아파트,126.901618,37.55653457
서일빌딩,126.9159826,37.54541625
청원빌딩,126.918165,37.55841517
코오롱아파트사거리,126.9213939,37.56303456
신일약국,126.9625988,37.55601006
아현실버복지관,126.9602156,37.55764126
S마트,126.943554,37.547055
동교초등학교,126.9014439,37.55722737
창전삼성아파트입구,126.9324081,37.55162993
와우공원입구,126.9300208,37.55318113
마포소방서,126.9326945,37.5490809
광흥창역.서강동주민센터,126.9326343,37.54830043
대흥역,126.9410725,37.54807164
동교초등학교,126.9029521,37.55681141
마포농수산물시장.월드컵경기장,126.8972676,37.56606894
마포새빛문화숲,126.9179054,37.54528965
경성고교입구,126.9166359,37.56011118
대룡빌딩,126.9222717,37.56368213
공덕역입구,126.9515801,37.54203638
성원아파트,126.9015668,37.55671025
한강공원입구,126.8992249,37.55622911
금호태영아파트,126.9317249,37.55372008
경의선책거리.산울림소극장,126.9303701,37.55492495
신수동성당.신수동주민센터,126.9338505,37.54726044
서강수협.신수중학교,126.93239,37.54531505
용강초등학교,126.9435526,37.54705602
망원동사거리,126.9042806,37.55708913
마포구청.마포구청역,126.9009459,37.56575039
마포새빛문화숲후문,126.921036,37.54502866
마포FM,126.9177139,37.56099649
연남동주민센터,126.9230682,37.56408634
도화현대1차아파트111동앞,126.9543656,37.54117514
성원아파트,126.9371835,37.54717215
한국출판콘텐츠센터,126.9353845,37.54469572
서울여자중고등학교,126.9471496,37.54705538
망원시장,126.9059847,37.55743923
월드컵경기장역,126.9002903,37.56927041
상수동,126.92305,37.54649067
경성중고.홍익디자인고,126.9192591,37.56191397
에덴지우아파트,126.9242178,37.5645908
도화현대1차아파트,126.9554309,37.5404826
망원유수지.마포구민체육센터,126.8990019,37.55590701
마포세무서,126.9389468,37.54701628
신수현대아파트.래미안웰스트림,126.936702,37.54371799
염리삼성아파트,126.9475662,37.54848561
구)망원우체국사거리,126.9076978,37.55782498
상수역,126.9235905,37.5476372
코오롱아파트사거리,126.920851,37.56369831
에덴맨션,126.9249462,37.56398392
서부수도사업소,126.9598728,37.55680483
화평교회,126.9011589,37.55443735
신촌역,126.9348063,37.55562043
굴다리시장,126.9414168,37.54627864
신석초등학교,126.9386569,37.54316395
일성여자중고등학교,126.9484113,37.54887345
망원전철역,126.909933,37.55610821
상수두산아파트,126.924441,37.54754675
경성중고후문,126.9202968,37.56437916
하모니마트사거리,126.9253883,37.56336606
만물사부동산,126.9607372,37.55534805
하나님의교회,126.9553128,37.53933186
MBC,126.8917373,37.57962812
월드컵파크4단지,126.8877411,37.57780148
상암중학교,126.8872439,37.57897175
서울산업진흥원.국악방송,126.8889507,37.58073707
우리기술사옥.한국지역정보개발원,126.8878786,37.58226098
DMC빌,126.8855909,37.58239265
우리금융상암센터.DMC빌,126.8855752,37.58193216
도화현대1차아파트단지내,126.954593,37.53978296
양화대교북단(가상),126.9042671,37.54992182
상암고등학교,126.8825327,37.58097801
상암월드컵파크6.7단지,126.8805398,37.58127348
상암월드컵파크6.7단지,126.8806238,37.58105871
상암고등학교,126.8836708,37.5806846
스탠포드호텔,126.8861172,37.58242252
스탠포드호텔,126.8856847,37.58245094
월드컵파크6단지상가,126.8856639,37.57980675
공덕역10번출구,126.9530953,37.54184792
공덕역10번출구,126.952886,37.54183432
웨딩타운,126.9515835,37.55697056
상지초등학교,126.8814544,37.57972097
아현전철역,126.9568347,37.55717411
스탠포드호텔,126.8865649,37.58255931
우리기술사옥.한국지역정보개발원,126.8878117,37.58202676
전자회관,126.8886559,37.58080568
상암중학교,126.8872133,37.57933049
월드컵파크6단지,126.8873114,37.57817863
YTN뉴스퀘어.CJE&M,126.8915797,37.57900735
마포한강아이파크아파트,126.9041145,37.55242313
중동초등학교,126.9101093,37.56682282
대흥태영아파트,126.9430639,37.5457514
용강동주민센터,126.940558,37.54188282
서강대교북단(가상),126.9289675,37.54380108
양화대교북단(가상),126.9082297,37.54740637
마포현대아파트,126.9491538,37.54877555
성산초등학교,126.9123429,37.55422631
서강초등학교,126.9262643,37.54749023
경의선숲길공원입구,126.9190511,37.56589395
대명아파트,126.9243117,37.56245057
환일고등학교,126.9608191,37.55456232
용산성당.현대홈타운,126.9531661,37.53760632
가구단지,126.9607211,37.55802339
하모니마트,126.905998,37.55228047
성모병원사거리,126.9121224,37.56461395
마포대교북단(가상),126.9396617,37.54052155
창전삼성아파트입구,126.9325189,37.55177868
대흥세양아파트,126.944727,37.54484569
아현1동경로당,126.9610258,37.55360566
마포전철역,126.9445498,37.53961835
공덕삼성3차아파트후문,126.951238,37.54915261
고니빌딩,126.9140403,37.55451411
서강쌍용아파트.광흥창역,126.9302872,37.54794592
사천고가앞,127.074999,37.613647
원효초등학교,126.9509197,37.53621232
새서울의원,126.9070201,37.55125951
창전삼성아파트104동,126.93149,37.55128247
와우산로오거리,126.929964,37.55444232
산울림포스트극장,126.9303703,37.55466981
마포자이아파트,126.9460098,37.54410468
성지빌딩,126.9457763,37.54147337
엘지빌딩,126.9534278,37.54878925
서교동주민센터,126.9153507,37.55474033
이랜드,126.9315366,37.54919918
만리동고개,126.9622626,37.55161892
한강타운.우성아파트16동앞,126.9495167,37.53593869
공덕전철역,126.9526849,37.54328394
남경장,126.9098198,37.54875837
창전삼성아파트107동,126.930916,37.55084962
와우공원입구,126.9299421,37.55326111
염리초등학교,126.94676,37.54260289
염리초등학교,126.9471368,37.54262649
아현동주민센터,126.9531058,37.54711827
우리은행서교동지점,126.9173478,37.55325944
마포노인복지관,126.9323104,37.54952942
